year,set,cohort_type,cohort,theme_id,theme_label,count,cohort_n,prevalence
2024,J - Survival,burn_status,Veteran,t1,days / water / bottle,16,40,0.4
2024,J - Survival,burn_status,Veteran,t3,bike / community / engagement,3,40,0.075
2024,J - Survival,burn_status,Veteran,t0,love / self / gifting,10,40,0.25
2024,J - Survival,burn_status,Veteran,t2,share / food / good,3,40,0.075
2024,J - Survival,burn_status,Veteran,t5,cup / supplies / shade,4,40,0.1
2024,J - Survival,burn_status,Veteran,t4,weeks / cup / tent,3,40,0.075
2024,J - Survival,burn_status,Veteran,t6,ask / days / help,1,40,0.025
2024,J - Survival,burn_status,Sophomore,t4,weeks / cup / tent,4,41,0.097561
2024,J - Survival,burn_status,Sophomore,t1,days / water / bottle,13,41,0.317073
2024,J - Survival,burn_status,Sophomore,t0,love / self / gifting,17,41,0.414634
2024,J - Survival,burn_status,Sophomore,t3,bike / community / engagement,2,41,0.04878
2024,J - Survival,burn_status,Sophomore,t7,emotional / support / camp,2,41,0.04878
2024,J - Survival,burn_status,Sophomore,t5,cup / supplies / shade,2,41,0.04878
2024,J - Survival,burn_status,Sophomore,t2,share / food / good,1,41,0.02439
2024,J - Survival,burn_status,Virgin,t1,days / water / bottle,9,49,0.183673
2024,J - Survival,burn_status,Virgin,t4,weeks / cup / tent,5,49,0.102041
2024,J - Survival,burn_status,Virgin,t3,bike / community / engagement,3,49,0.061224
2024,J - Survival,burn_status,Virgin,t0,love / self / gifting,14,49,0.285714
2024,J - Survival,burn_status,Virgin,t7,emotional / support / camp,2,49,0.040816
2024,J - Survival,burn_status,Virgin,t5,cup / supplies / shade,7,49,0.142857
2024,J - Survival,burn_status,Virgin,t6,ask / days / help,5,49,0.102041
2024,J - Survival,burn_status,Virgin,t2,share / food / good,4,49,0.081633
2024,J - Survival,burn_status,Elder,t1,days / water / bottle,4,19,0.210526
2024,J - Survival,burn_status,Elder,t0,love / self / gifting,8,19,0.421053
2024,J - Survival,burn_status,Elder,t2,share / food / good,2,19,0.105263
2024,J - Survival,burn_status,Elder,t4,weeks / cup / tent,1,19,0.052632
2024,J - Survival,burn_status,Elder,t6,ask / days / help,1,19,0.052632
2024,J - Survival,burn_status,Elder,t7,emotional / support / camp,2,19,0.105263
2024,J - Survival,burn_status,Elder,t5,cup / supplies / shade,1,19,0.052632
2024,J - Survival,burn_status,Unknown,t3,bike / community / engagement,2,20,0.1
2024,J - Survival,burn_status,Unknown,t0,love / self / gifting,6,20,0.3
2024,J - Survival,burn_status,Unknown,t1,days / water / bottle,6,20,0.3
2024,J - Survival,burn_status,Unknown,t2,share / food / good,1,20,0.05
2024,J - Survival,burn_status,Unknown,t7,emotional / support / camp,2,20,0.1
2024,J - Survival,burn_status,Unknown,t5,cup / supplies / shade,1,20,0.05
2024,J - Survival,burn_status,Unknown,t6,ask / days / help,1,20,0.05
2024,J - Survival,burn_status,Unknown,t4,weeks / cup / tent,1,20,0.05
2024,J - Survival,gender,M,t1,days / water / bottle,19,76,0.25
2024,J - Survival,gender,M,t4,weeks / cup / tent,6,76,0.078947
2024,J - Survival,gender,M,t3,bike / community / engagement,8,76,0.105263
2024,J - Survival,gender,M,t5,cup / supplies / shade,8,76,0.105263
2024,J - Survival,gender,M,t0,love / self / gifting,25,76,0.328947
2024,J - Survival,gender,M,t7,emotional / support / camp,4,76,0.052632
2024,J - Survival,gender,M,t2,share / food / good,3,76,0.039474
2024,J - Survival,gender,M,t6,ask / days / help,3,76,0.039474
2024,J - Survival,gender,F,t4,weeks / cup / tent,6,71,0.084507
2024,J - Survival,gender,F,t1,days / water / bottle,23,71,0.323944
2024,J - Survival,gender,F,t0,love / self / gifting,21,71,0.295775
2024,J - Survival,gender,F,t7,emotional / support / camp,3,71,0.042254
2024,J - Survival,gender,F,t5,cup / supplies / shade,6,71,0.084507
2024,J - Survival,gender,F,t2,share / food / good,6,71,0.084507
2024,J - Survival,gender,F,t6,ask / days / help,5,71,0.070423
2024,J - Survival,gender,F,t3,bike / community / engagement,1,71,0.014085
2024,J - Survival,gender,O,t1,days / water / bottle,5,17,0.294118
2024,J - Survival,gender,O,t0,love / self / gifting,7,17,0.411765
2024,J - Survival,gender,O,t2,share / food / good,1,17,0.058824
2024,J - Survival,gender,O,t5,cup / supplies / shade,1,17,0.058824
2024,J - Survival,gender,O,t4,weeks / cup / tent,2,17,0.117647
2024,J - Survival,gender,O,t3,bike / community / engagement,1,17,0.058824
2024,J - Survival,region,Local/West,t1,days / water / bottle,23,76,0.302632
2024,J - Survival,region,Local/West,t3,bike / community / engagement,5,76,0.065789
2024,J - Survival,region,Local/West,t0,love / self / gifting,20,76,0.263158
2024,J - Survival,region,Local/West,t5,cup / supplies / shade,12,76,0.157895
2024,J - Survival,region,Local/West,t2,share / food / good,4,76,0.052632
2024,J - Survival,region,Local/West,t6,ask / days / help,4,76,0.052632
2024,J - Survival,region,Local/West,t4,weeks / cup / tent,5,76,0.065789
2024,J - Survival,region,Local/West,t7,emotional / support / camp,3,76,0.039474
2024,J - Survival,region,US Other,t1,days / water / bottle,23,84,0.27381
2024,J - Survival,region,US Other,t4,weeks / cup / tent,7,84,0.083333
2024,J - Survival,region,US Other,t3,bike / community / engagement,5,84,0.059524
2024,J - Survival,region,US Other,t0,love / self / gifting,31,84,0.369048
2024,J - Survival,region,US Other,t5,cup / supplies / shade,3,84,0.035714
2024,J - Survival,region,US Other,t2,share / food / good,7,84,0.083333
2024,J - Survival,region,US Other,t6,ask / days / help,4,84,0.047619
2024,J - Survival,region,US Other,t7,emotional / support / camp,4,84,0.047619
2024,J - Survival,age_band,40s,t1,days / water / bottle,8,28,0.285714
2024,J - Survival,age_band,40s,t3,bike / community / engagement,3,28,0.107143
2024,J - Survival,age_band,40s,t7,emotional / support / camp,2,28,0.071429
2024,J - Survival,age_band,40s,t0,love / self / gifting,7,28,0.25
2024,J - Survival,age_band,40s,t2,share / food / good,2,28,0.071429
2024,J - Survival,age_band,40s,t5,cup / supplies / shade,2,28,0.071429
2024,J - Survival,age_band,40s,t4,weeks / cup / tent,3,28,0.107143
2024,J - Survival,age_band,40s,t6,ask / days / help,1,28,0.035714
2024,J - Survival,age_band,30s,t4,weeks / cup / tent,3,65,0.046154
2024,J - Survival,age_band,30s,t0,love / self / gifting,26,65,0.4
2024,J - Survival,age_band,30s,t5,cup / supplies / shade,5,65,0.076923
2024,J - Survival,age_band,30s,t1,days / water / bottle,19,65,0.292308
2024,J - Survival,age_band,30s,t6,ask / days / help,2,65,0.030769
2024,J - Survival,age_band,30s,t7,emotional / support / camp,3,65,0.046154
2024,J - Survival,age_band,30s,t2,share / food / good,3,65,0.046154
2024,J - Survival,age_band,30s,t3,bike / community / engagement,4,65,0.061538
2024,J - Survival,age_band,<30,t1,days / water / bottle,14,37,0.378378
2024,J - Survival,age_band,<30,t4,weeks / cup / tent,4,37,0.108108
2024,J - Survival,age_band,<30,t0,love / self / gifting,11,37,0.297297
2024,J - Survival,age_band,<30,t6,ask / days / help,3,37,0.081081
2024,J - Survival,age_band,<30,t2,share / food / good,1,37,0.027027
2024,J - Survival,age_band,<30,t3,bike / community / engagement,1,37,0.027027
2024,J - Survival,age_band,<30,t7,emotional / support / camp,1,37,0.027027
2024,J - Survival,age_band,<30,t5,cup / supplies / shade,2,37,0.054054
2024,J - Survival,age_band,50s,t1,days / water / bottle,3,16,0.1875
2024,J - Survival,age_band,50s,t5,cup / supplies / shade,5,16,0.3125
2024,J - Survival,age_band,50s,t0,love / self / gifting,4,16,0.25
2024,J - Survival,age_band,50s,t2,share / food / good,2,16,0.125
2024,J - Survival,age_band,50s,t4,weeks / cup / tent,2,16,0.125
2024,J - Survival,age_band,60+,t1,days / water / bottle,4,19,0.210526
2024,J - Survival,age_band,60+,t3,bike / community / engagement,2,19,0.105263
2024,J - Survival,age_band,60+,t0,love / self / gifting,4,19,0.210526
2024,J - Survival,age_band,60+,t4,weeks / cup / tent,2,19,0.105263
2024,J - Survival,age_band,60+,t2,share / food / good,2,19,0.105263
2024,J - Survival,age_band,60+,t6,ask / days / help,2,19,0.105263
2024,J - Survival,age_band,60+,t7,emotional / support / camp,2,19,0.105263
2024,J - Survival,age_band,60+,t5,cup / supplies / shade,1,19,0.052632
2024,J - Survival,burn_statusxgender,Veteran | M,t1,days / water / bottle,4,17,0.235294
2024,J - Survival,burn_statusxgender,Veteran | M,t3,bike / community / engagement,2,17,0.117647
2024,J - Survival,burn_statusxgender,Veteran | M,t0,love / self / gifting,6,17,0.352941
2024,J - Survival,burn_statusxgender,Veteran | M,t5,cup / supplies / shade,2,17,0.117647
2024,J - Survival,burn_statusxgender,Veteran | M,t2,share / food / good,1,17,0.058824
2024,J - Survival,burn_statusxgender,Veteran | M,t4,weeks / cup / tent,1,17,0.058824
2024,J - Survival,burn_statusxgender,Veteran | M,t6,ask / days / help,1,17,0.058824
2024,J - Survival,burn_statusxgender,Sophomore | F,t4,weeks / cup / tent,3,15,0.2
2024,J - Survival,burn_statusxgender,Sophomore | F,t1,days / water / bottle,4,15,0.266667
2024,J - Survival,burn_statusxgender,Sophomore | F,t0,love / self / gifting,4,15,0.266667
2024,J - Survival,burn_statusxgender,Sophomore | F,t3,bike / community / engagement,1,15,0.066667
2024,J - Survival,burn_statusxgender,Sophomore | F,t5,cup / supplies / shade,2,15,0.133333
2024,J - Survival,burn_statusxgender,Sophomore | F,t2,share / food / good,1,15,0.066667
2024,J - Survival,burn_statusxgender,Sophomore | M,t1,days / water / bottle,8,21,0.380952
2024,J - Survival,burn_statusxgender,Sophomore | M,t0,love / self / gifting,10,21,0.47619
2024,J - Survival,burn_statusxgender,Sophomore | M,t4,weeks / cup / tent,1,21,0.047619
2024,J - Survival,burn_statusxgender,Sophomore | M,t3,bike / community / engagement,1,21,0.047619
2024,J - Survival,burn_statusxgender,Sophomore | M,t7,emotional / support / camp,1,21,0.047619
2024,J - Survival,burn_statusxgender,Virgin | M,t1,days / water / bottle,3,23,0.130435
2024,J - Survival,burn_statusxgender,Virgin | M,t4,weeks / cup / tent,3,23,0.130435
2024,J - Survival,burn_statusxgender,Virgin | M,t3,bike / community / engagement,3,23,0.130435
2024,J - Survival,burn_statusxgender,Virgin | M,t5,cup / supplies / shade,5,23,0.217391
2024,J - Survival,burn_statusxgender,Virgin | M,t0,love / self / gifting,5,23,0.217391
2024,J - Survival,burn_statusxgender,Virgin | M,t6,ask / days / help,2,23,0.086957
2024,J - Survival,burn_statusxgender,Virgin | M,t7,emotional / support / camp,1,23,0.043478
2024,J - Survival,burn_statusxgender,Virgin | M,t2,share / food / good,1,23,0.043478
2024,J - Survival,burn_statusxgender,Virgin | F,t0,love / self / gifting,8,21,0.380952
2024,J - Survival,burn_statusxgender,Virgin | F,t7,emotional / support / camp,1,21,0.047619
2024,J - Survival,burn_statusxgender,Virgin | F,t5,cup / supplies / shade,2,21,0.095238
2024,J - Survival,burn_statusxgender,Virgin | F,t1,days / water / bottle,4,21,0.190476
2024,J - Survival,burn_statusxgender,Virgin | F,t6,ask / days / help,3,21,0.142857
2024,J - Survival,burn_statusxgender,Virgin | F,t2,share / food / good,2,21,0.095238
2024,J - Survival,burn_statusxgender,Virgin | F,t4,weeks / cup / tent,1,21,0.047619
2024,J - Survival,burn_statusxgender,Veteran | F,t0,love / self / gifting,2,15,0.133333
2024,J - Survival,burn_statusxgender,Veteran | F,t2,share / food / good,1,15,0.066667
2024,J - Survival,burn_statusxgender,Veteran | F,t1,days / water / bottle,9,15,0.6
2024,J - Survival,burn_statusxgender,Veteran | F,t5,cup / supplies / shade,1,15,0.066667
2024,J - Survival,burn_statusxgender,Veteran | F,t4,weeks / cup / tent,2,15,0.133333
2024,J - Survival,burn_statusxregion,Veteran | Local/West,t1,days / water / bottle,6,16,0.375
2024,J - Survival,burn_statusxregion,Veteran | Local/West,t3,bike / community / engagement,1,16,0.0625
2024,J - Survival,burn_statusxregion,Veteran | Local/West,t0,love / self / gifting,2,16,0.125
2024,J - Survival,burn_statusxregion,Veteran | Local/West,t5,cup / supplies / shade,3,16,0.1875
2024,J - Survival,burn_statusxregion,Veteran | Local/West,t2,share / food / good,1,16,0.0625
2024,J - Survival,burn_statusxregion,Veteran | Local/West,t4,weeks / cup / tent,2,16,0.125
2024,J - Survival,burn_statusxregion,Veteran | Local/West,t6,ask / days / help,1,16,0.0625
2024,J - Survival,burn_statusxregion,Sophomore | Local/West,t1,days / water / bottle,9,20,0.45
2024,J - Survival,burn_statusxregion,Sophomore | Local/West,t0,love / self / gifting,6,20,0.3
2024,J - Survival,burn_statusxregion,Sophomore | Local/West,t3,bike / community / engagement,1,20,0.05
2024,J - Survival,burn_statusxregion,Sophomore | Local/West,t4,weeks / cup / tent,1,20,0.05
2024,J - Survival,burn_statusxregion,Sophomore | Local/West,t7,emotional / support / camp,1,20,0.05
2024,J - Survival,burn_statusxregion,Sophomore | Local/West,t5,cup / supplies / shade,2,20,0.1
2024,J - Survival,burn_statusxregion,Sophomore | US Other,t1,days / water / bottle,4,18,0.222222
2024,J - Survival,burn_statusxregion,Sophomore | US Other,t4,weeks / cup / tent,2,18,0.111111
2024,J - Survival,burn_statusxregion,Sophomore | US Other,t0,love / self / gifting,9,18,0.5
2024,J - Survival,burn_statusxregion,Sophomore | US Other,t3,bike / community / engagement,1,18,0.055556
2024,J - Survival,burn_statusxregion,Sophomore | US Other,t7,emotional / support / camp,1,18,0.055556
2024,J - Survival,burn_statusxregion,Sophomore | US Other,t2,share / food / good,1,18,0.055556
2024,J - Survival,burn_statusxregion,Virgin | Local/West,t1,days / water / bottle,3,21,0.142857
2024,J - Survival,burn_statusxregion,Virgin | Local/West,t5,cup / supplies / shade,6,21,0.285714
2024,J - Survival,burn_statusxregion,Virgin | Local/West,t0,love / self / gifting,5,21,0.238095
2024,J - Survival,burn_statusxregion,Virgin | Local/West,t2,share / food / good,2,21,0.095238
2024,J - Survival,burn_statusxregion,Virgin | Local/West,t6,ask / days / help,2,21,0.095238
2024,J - Survival,burn_statusxregion,Virgin | Local/West,t3,bike / community / engagement,2,21,0.095238
2024,J - Survival,burn_statusxregion,Virgin | Local/West,t4,weeks / cup / tent,1,21,0.047619
2024,J - Survival,burn_statusxregion,Virgin | US Other,t4,weeks / cup / tent,3,24,0.125
2024,J - Survival,burn_statusxregion,Virgin | US Other,t3,bike / community / engagement,1,24,0.041667
2024,J - Survival,burn_statusxregion,Virgin | US Other,t0,love / self / gifting,8,24,0.333333
2024,J - Survival,burn_statusxregion,Virgin | US Other,t5,cup / supplies / shade,1,24,0.041667
2024,J - Survival,burn_statusxregion,Virgin | US Other,t1,days / water / bottle,5,24,0.208333
2024,J - Survival,burn_statusxregion,Virgin | US Other,t6,ask / days / help,3,24,0.125
2024,J - Survival,burn_statusxregion,Virgin | US Other,t2,share / food / good,2,24,0.083333
2024,J - Survival,burn_statusxregion,Virgin | US Other,t7,emotional / support / camp,1,24,0.041667
2024,J - Survival,burn_statusxregion,Veteran | US Other,t1,days / water / bottle,9,22,0.409091
2024,J - Survival,burn_statusxregion,Veteran | US Other,t2,share / food / good,2,22,0.090909
2024,J - Survival,burn_statusxregion,Veteran | US Other,t0,love / self / gifting,7,22,0.318182
2024,J - Survival,burn_statusxregion,Veteran | US Other,t4,weeks / cup / tent,1,22,0.045455
2024,J - Survival,burn_statusxregion,Veteran | US Other,t3,bike / community / engagement,2,22,0.090909
2024,J - Survival,burn_statusxregion,Veteran | US Other,t5,cup / supplies / shade,1,22,0.045455
2024,J - Survival,genderxregion,M | Local/West,t1,days / water / bottle,10,36,0.277778
2024,J - Survival,genderxregion,M | Local/West,t3,bike / community / engagement,4,36,0.111111
2024,J - Survival,genderxregion,M | Local/West,t0,love / self / gifting,9,36,0.25
2024,J - Survival,genderxregion,M | Local/West,t5,cup / supplies / shade,6,36,0.166667
2024,J - Survival,genderxregion,M | Local/West,t2,share / food / good,1,36,0.027778
2024,J - Survival,genderxregion,M | Local/West,t6,ask / days / help,2,36,0.055556
2024,J - Survival,genderxregion,M | Local/West,t4,weeks / cup / tent,2,36,0.055556
2024,J - Survival,genderxregion,M | Local/West,t7,emotional / support / camp,2,36,0.055556
2024,J - Survival,genderxregion,M | US Other,t1,days / water / bottle,8,36,0.222222
2024,J - Survival,genderxregion,M | US Other,t4,weeks / cup / tent,3,36,0.083333
2024,J - Survival,genderxregion,M | US Other,t3,bike / community / engagement,4,36,0.111111
2024,J - Survival,genderxregion,M | US Other,t5,cup / supplies / shade,2,36,0.055556
2024,J - Survival,genderxregion,M | US Other,t0,love / self / gifting,14,36,0.388889
2024,J - Survival,genderxregion,M | US Other,t7,emotional / support / camp,2,36,0.055556
2024,J - Survival,genderxregion,M | US Other,t2,share / food / good,2,36,0.055556
2024,J - Survival,genderxregion,M | US Other,t6,ask / days / help,1,36,0.027778
2024,J - Survival,genderxregion,F | Local/West,t1,days / water / bottle,11,31,0.354839
2024,J - Survival,genderxregion,F | Local/West,t5,cup / supplies / shade,5,31,0.16129
2024,J - Survival,genderxregion,F | Local/West,t0,love / self / gifting,7,31,0.225806
2024,J - Survival,genderxregion,F | Local/West,t4,weeks / cup / tent,3,31,0.096774
2024,J - Survival,genderxregion,F | Local/West,t2,share / food / good,1,31,0.032258
2024,J - Survival,genderxregion,F | Local/West,t3,bike / community / engagement,1,31,0.032258
2024,J - Survival,genderxregion,F | Local/West,t6,ask / days / help,2,31,0.064516
2024,J - Survival,genderxregion,F | Local/West,t7,emotional / support / camp,1,31,0.032258
2024,J - Survival,genderxregion,F | US Other,t1,days / water / bottle,12,36,0.333333
2024,J - Survival,genderxregion,F | US Other,t0,love / self / gifting,12,36,0.333333
2024,J - Survival,genderxregion,F | US Other,t2,share / food / good,5,36,0.138889
2024,J - Survival,genderxregion,F | US Other,t4,weeks / cup / tent,2,36,0.055556
2024,J - Survival,genderxregion,F | US Other,t6,ask / days / help,3,36,0.083333
2024,J - Survival,genderxregion,F | US Other,t5,cup / supplies / shade,1,36,0.027778
2024,J - Survival,genderxregion,F | US Other,t7,emotional / support / camp,1,36,0.027778
2024,B - Symbolism,burn_status,Veteran,t4,place / love / community,28,30,0.933333
2024,B - Symbolism,burn_status,Veteran,t6,ashes / faith / there,1,30,0.033333
2024,B - Symbolism,burn_status,Veteran,t1,creating / expression / humanity,1,30,0.033333
2024,B - Symbolism,burn_status,Unknown,t4,place / love / community,32,33,0.969697
2024,B - Symbolism,burn_status,Unknown,t7,freedom / emotional,1,33,0.030303
2024,B - Symbolism,burn_status,Virgin,t4,place / love / community,43,44,0.977273
2024,B - Symbolism,burn_status,Virgin,t5,art / non / space,1,44,0.022727
2024,B - Symbolism,burn_status,Sophomore,t4,place / love / community,38,44,0.863636
2024,B - Symbolism,burn_status,Sophomore,t3,stories / here / there,1,44,0.022727
2024,B - Symbolism,burn_status,Sophomore,t5,art / non / space,1,44,0.022727
2024,B - Symbolism,burn_status,Sophomore,t2,show / healing / represents,1,44,0.022727
2024,B - Symbolism,burn_status,Sophomore,t0,away / others / free,1,44,0.022727
2024,B - Symbolism,burn_status,Sophomore,t7,freedom / emotional,2,44,0.045455
2024,B - Symbolism,gender,F,t4,place / love / community,54,58,0.931034
2024,B - Symbolism,gender,F,t6,ashes / faith / there,1,58,0.017241
2024,B - Symbolism,gender,F,t5,art / non / space,1,58,0.017241
2024,B - Symbolism,gender,F,t7,freedom / emotional,2,58,0.034483
2024,B - Symbolism,gender,O,t4,place / love / community,38,39,0.974359
2024,B - Symbolism,gender,O,t1,creating / expression / humanity,1,39,0.025641
2024,B - Symbolism,gender,M,t4,place / love / community,58,63,0.920635
2024,B - Symbolism,gender,M,t7,freedom / emotional,1,63,0.015873
2024,B - Symbolism,gender,M,t3,stories / here / there,1,63,0.015873
2024,B - Symbolism,gender,M,t5,art / non / space,1,63,0.015873
2024,B - Symbolism,gender,M,t2,show / healing / represents,1,63,0.015873
2024,B - Symbolism,gender,M,t0,away / others / free,1,63,0.015873
2024,B - Symbolism,region,Local/West,t4,place / love / community,58,64,0.90625
2024,B - Symbolism,region,Local/West,t5,art / non / space,2,64,0.03125
2024,B - Symbolism,region,Local/West,t2,show / healing / represents,1,64,0.015625
2024,B - Symbolism,region,Local/West,t1,creating / expression / humanity,1,64,0.015625
2024,B - Symbolism,region,Local/West,t7,freedom / emotional,2,64,0.03125
2024,B - Symbolism,region,US Other,t4,place / love / community,78,82,0.95122
2024,B - Symbolism,region,US Other,t7,freedom / emotional,1,82,0.012195
2024,B - Symbolism,region,US Other,t3,stories / here / there,1,82,0.012195
2024,B - Symbolism,region,US Other,t6,ashes / faith / there,1,82,0.012195
2024,B - Symbolism,region,US Other,t0,away / others / free,1,82,0.012195
2024,B - Symbolism,age_band,40s,t4,place / love / community,26,26,1.0
2024,B - Symbolism,age_band,<30,t4,place / love / community,23,24,0.958333
2024,B - Symbolism,age_band,<30,t5,art / non / space,1,24,0.041667
2024,B - Symbolism,age_band,30s,t4,place / love / community,66,74,0.891892
2024,B - Symbolism,age_band,30s,t7,freedom / emotional,3,74,0.040541
2024,B - Symbolism,age_band,30s,t3,stories / here / there,1,74,0.013514
2024,B - Symbolism,age_band,30s,t5,art / non / space,1,74,0.013514
2024,B - Symbolism,age_band,30s,t2,show / healing / represents,1,74,0.013514
2024,B - Symbolism,age_band,30s,t0,away / others / free,1,74,0.013514
2024,B - Symbolism,age_band,30s,t1,creating / expression / humanity,1,74,0.013514
2024,B - Symbolism,burn_statusxgender,Veteran | F,t4,place / love / community,15,16,0.9375
2024,B - Symbolism,burn_statusxgender,Veteran | F,t6,ashes / faith / there,1,16,0.0625
2024,B - Symbolism,burn_statusxgender,Unknown | O,t4,place / love / community,16,16,1.0
2024,B - Symbolism,burn_statusxgender,Sophomore | M,t4,place / love / community,19,23,0.826087
2024,B - Symbolism,burn_statusxgender,Sophomore | M,t3,stories / here / there,1,23,0.043478
2024,B - Symbolism,burn_statusxgender,Sophomore | M,t5,art / non / space,1,23,0.043478
2024,B - Symbolism,burn_statusxgender,Sophomore | M,t2,show / healing / represents,1,23,0.043478
2024,B - Symbolism,burn_statusxgender,Sophomore | M,t0,away / others / free,1,23,0.043478
2024,B - Symbolism,burn_statusxgender,Virgin | F,t4,place / love / community,15,16,0.9375
2024,B - Symbolism,burn_statusxgender,Virgin | F,t5,art / non / space,1,16,0.0625
2024,B - Symbolism,burn_statusxgender,Sophomore | F,t4,place / love / community,13,15,0.866667
2024,B - Symbolism,burn_statusxgender,Sophomore | F,t7,freedom / emotional,2,15,0.133333
2024,B - Symbolism,burn_statusxgender,Virgin | M,t4,place / love / community,19,19,1.0
2024,B - Symbolism,burn_statusxregion,Veteran | Local/West,t4,place / love / community,17,18,0.944444
2024,B - Symbolism,burn_statusxregion,Veteran | Local/West,t1,creating / expression / humanity,1,18,0.055556
2024,B - Symbolism,burn_statusxregion,Unknown | US Other,t4,place / love / community,21,22,0.954545
2024,B - Symbolism,burn_statusxregion,Unknown | US Other,t7,freedom / emotional,1,22,0.045455
2024,B - Symbolism,burn_statusxregion,Virgin | US Other,t4,place / love / community,22,22,1.0
2024,B - Symbolism,burn_statusxregion,Virgin | Local/West,t4,place / love / community,15,16,0.9375
2024,B - Symbolism,burn_statusxregion,Virgin | Local/West,t5,art / non / space,1,16,0.0625
2024,B - Symbolism,burn_statusxregion,Sophomore | Local/West,t4,place / love / community,12,16,0.75
2024,B - Symbolism,burn_statusxregion,Sophomore | Local/West,t5,art / non / space,1,16,0.0625
2024,B - Symbolism,burn_statusxregion,Sophomore | Local/West,t2,show / healing / represents,1,16,0.0625
2024,B - Symbolism,burn_statusxregion,Sophomore | Local/West,t7,freedom / emotional,2,16,0.125
2024,B - Symbolism,burn_statusxregion,Sophomore | US Other,t4,place / love / community,19,21,0.904762
2024,B - Symbolism,burn_statusxregion,Sophomore | US Other,t3,stories / here / there,1,21,0.047619
2024,B - Symbolism,burn_statusxregion,Sophomore | US Other,t0,away / others / free,1,21,0.047619
2024,B - Symbolism,genderxregion,F | Local/West,t4,place / love / community,30,33,0.909091
2024,B - Symbolism,genderxregion,F | Local/West,t5,art / non / space,1,33,0.030303
2024,B - Symbolism,genderxregion,F | Local/West,t7,freedom / emotional,2,33,0.060606
2024,B - Symbolism,genderxregion,O | US Other,t4,place / love / community,23,23,1.0
2024,B - Symbolism,genderxregion,F | US Other,t4,place / love / community,20,21,0.952381
2024,B - Symbolism,genderxregion,F | US Other,t6,ashes / faith / there,1,21,0.047619
2024,B - Symbolism,genderxregion,M | US Other,t4,place / love / community,35,38,0.921053
2024,B - Symbolism,genderxregion,M | US Other,t7,freedom / emotional,1,38,0.026316
2024,B - Symbolism,genderxregion,M | US Other,t3,stories / here / there,1,38,0.026316
2024,B - Symbolism,genderxregion,M | US Other,t0,away / others / free,1,38,0.026316
2024,B - Symbolism,genderxregion,M | Local/West,t4,place / love / community,15,17,0.882353
2024,B - Symbolism,genderxregion,M | Local/West,t5,art / non / space,1,17,0.058824
2024,B - Symbolism,genderxregion,M | Local/West,t2,show / healing / represents,1,17,0.058824
2024,A - Transformation,burn_status,Veteran,t1,first / here / still,2,27,0.074074
2024,A - Transformation,burn_status,Veteran,t9,was / open / way,12,27,0.444444
2024,A - Transformation,burn_status,Veteran,t2,gradual / new / learn,2,27,0.074074
2024,A - Transformation,burn_status,Veteran,t6,being / myself / expectations,3,27,0.111111
2024,A - Transformation,burn_status,Veteran,t4,more / sudden / acceptance,4,27,0.148148
2024,A - Transformation,burn_status,Veteran,t3,camp / maybe / creative,2,27,0.074074
2024,A - Transformation,burn_status,Veteran,t8,love / creativity / more,1,27,0.037037
2024,A - Transformation,burn_status,Veteran,t5,sure / every / experience,1,27,0.037037
2024,A - Transformation,burn_status,Virgin,t2,gradual / new / learn,8,43,0.186047
2024,A - Transformation,burn_status,Virgin,t4,more / sudden / acceptance,1,43,0.023256
2024,A - Transformation,burn_status,Virgin,t5,sure / every / experience,6,43,0.139535
2024,A - Transformation,burn_status,Virgin,t1,first / here / still,8,43,0.186047
2024,A - Transformation,burn_status,Virgin,t3,camp / maybe / creative,5,43,0.116279
2024,A - Transformation,burn_status,Virgin,t6,being / myself / expectations,5,43,0.116279
2024,A - Transformation,burn_status,Virgin,t8,love / creativity / more,2,43,0.046512
2024,A - Transformation,burn_status,Virgin,t9,was / open / way,5,43,0.116279
2024,A - Transformation,burn_status,Virgin,t7,will / costumes / yet,3,43,0.069767
2024,A - Transformation,burn_status,Sophomore,t9,was / open / way,4,24,0.166667
2024,A - Transformation,burn_status,Sophomore,t6,being / myself / expectations,5,24,0.208333
2024,A - Transformation,burn_status,Sophomore,t3,camp / maybe / creative,4,24,0.166667
2024,A - Transformation,burn_status,Sophomore,t4,more / sudden / acceptance,3,24,0.125
2024,A - Transformation,burn_status,Sophomore,t8,love / creativity / more,5,24,0.208333
2024,A - Transformation,burn_status,Sophomore,t0,let / burns / treat,1,24,0.041667
2024,A - Transformation,burn_status,Sophomore,t5,sure / every / experience,1,24,0.041667
2024,A - Transformation,burn_status,Sophomore,t7,will / costumes / yet,1,24,0.041667
2024,A - Transformation,gender,F,t1,first / here / still,6,43,0.139535
2024,A - Transformation,gender,F,t4,more / sudden / acceptance,7,43,0.162791
2024,A - Transformation,gender,F,t2,gradual / new / learn,3,43,0.069767
2024,A - Transformation,gender,F,t6,being / myself / expectations,6,43,0.139535
2024,A - Transformation,gender,F,t9,was / open / way,11,43,0.255814
2024,A - Transformation,gender,F,t0,let / burns / treat,1,43,0.023256
2024,A - Transformation,gender,F,t8,love / creativity / more,3,43,0.069767
2024,A - Transformation,gender,F,t5,sure / every / experience,2,43,0.046512
2024,A - Transformation,gender,F,t3,camp / maybe / creative,2,43,0.046512
2024,A - Transformation,gender,F,t7,will / costumes / yet,2,43,0.046512
